book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
1831,12849385,12849385,17594837,58,446572993,9780446573000.0,David Baldacci,2012.0,The Innocent,"The Innocent (Will Robie, #1)",en-US,4.1,46216,56819,3704,490,1439,9720,25219,19951,https://images.gr-assets.com/books/1329854216m/12849385.jpg,https://images.gr-assets.com/books/1329854216s/12849385.jpg
1834,23751850,23751850,17031353,37,425260933,9780425260940.0,Liane Moriarty,2011.0,The Hypnotist's Love Story,The Hypnotist's Love Story,en-CA,3.69,34107,56255,4525,630,3646,18306,23562,10111,https://images.gr-assets.com/books/1418234545m/23751850.jpg,https://images.gr-assets.com/books/1418234545s/23751850.jpg
1838,8357992,8357992,13212200,66,440339340,9780440339340.0,Lee Child,2010.0,Worth Dying For,"Worth Dying For (Jack Reacher, #15)",eng,4.2,47296,56320,2627,256,1070,8630,23333,23031,https://images.gr-assets.com/books/1356095648m/8357992.jpg,https://images.gr-assets.com/books/1356095648s/8357992.jpg
1842,111180,111180,3349824,51,743418735,9780743418740.0,Jodi Picoult,2002.0,Perfect Match,Perfect Match,eng,3.93,52168,55211,2690,492,2628,13550,22197,16344,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1845,58027,72579,2069530,91,3442723434,9783442723430.0,"Margaret Atwood, Brigitte Walitzek",1996.0,Alias Grace,Alias Grace,ger,3.97,51511,60149,2881,590,2339,13103,26233,17884,https://images.gr-assets.com/books/1472960163m/58027.jpg,https://images.gr-assets.com/books/1472960163s/58027.jpg
1856,79790,79790,3034,32,312315953,9780312315960.0,Augusten Burroughs,2004.0,Magical Thinking: True Stories,Magical Thinking: True Stories,en-US,3.96,45554,46808,1525,530,2057,11121,17986,15114,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1857,13835,13835,1142860,52,689878567,9780689878560.0,Tamora Pierce,1984.0,In the Hand of the Goddess,"In the Hand of the Goddess (Song of the Lioness, #2)",eng,4.25,66382,70595,1464,941,1724,10424,22977,34529,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1863,13837,13837,1123099,51,689878575,9780689878570.0,Tamora Pierce,1988.0,Lioness Rampant,"Lioness Rampant (Song of the Lioness, #4)",en-US,4.28,65027,68419,1217,1000,1700,9328,21166,35225,https://images.gr-assets.com/books/1390366673m/13837.jpg,https://images.gr-assets.com/books/1390366673s/13837.jpg
1870,455925,455925,694428,32,515130974,9780515130970.0,Lee Child,2000.0,The Visitor,"Running Blind (Jack Reacher, #4)",en-US,4.08,44681,57089,2403,351,1647,10674,24761,19656,https://images.gr-assets.com/books/1174926706m/455925.jpg,https://images.gr-assets.com/books/1174926706s/455925.jpg
1871,37301,37301,1070686,44,425205819,9780425205820.0,John Sandford,1989.0,Rules Of Prey,"Rules of Prey (Lucas Davenport, #1)",en-US,4.13,52416,56027,1574,843,1546,9633,21565,22440,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1872,84847,84847,685826,55,553589172,9780553589180.0,Tami Hoag,1999.0,Ashes to Ashes,"Ashes to Ashes (Kovac and Liska, #1)",eng,4.03,49139,50587,610,489,1625,11247,19498,17728,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1873,16703,16703,95855,58,7149824,9780007149830.0,Michael Chabon,2007.0,The Yiddish Policemen's Union,The Yiddish Policemen's Union,eng,3.69,46854,52340,6024,1649,4243,14023,21009,11416,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1876,10428708,10428708,15333117,75,593065700,9780593065710.0,Lee Child,2011.0,The Affair,"The Affair (Jack Reacher, #16)",eng,4.11,43992,56437,3274,348,1418,10039,24293,20339,https://images.gr-assets.com/books/1327982045m/10428708.jpg,https://images.gr-assets.com/books/1327982045s/10428708.jpg
1879,6066819,6066819,6243154,38,743294297,9780743294290.0,Jennifer Weiner,2009.0,Best Friends Forever,Best Friends Forever,eng,3.48,50738,52779,3481,1534,6166,19341,16693,9045,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1889,3128411,3128411,3159812,29,1841496863,9781841496860.0,Patricia Briggs,2009.0,Bone Crossed,"Bone Crossed (Mercy Thompson, #4)",en-GB,4.34,69516,79451,2370,235,925,9446,29815,39030,https://images.gr-assets.com/books/1305738183m/3128411.jpg,https://images.gr-assets.com/books/1305738183s/3128411.jpg
1890,8709526,8709526,13582373,26,159514319X,9781595143200.0,Richelle Mead,2013.0,The Indigo Spell,"The Indigo Spell (Bloodlines, #3)",eng,4.41,73056,77721,5633,526,1273,8244,23790,43888,https://images.gr-assets.com/books/1438483930m/8709526.jpg,https://images.gr-assets.com/books/1438483930s/8709526.jpg
1895,25099,25099,2648,50,1563892251,9781563892260.0,"Neil Gaiman, Steve Parkhouse, Chris Bachalo, Michael Zulli, Mike Dringenberg, Malcolm Jones III, Todd Klein, Clive Barker",1990.0,The Doll's House,The Doll's House (The Sandman #2),eng,4.44,54420,62308,1793,124,664,5797,20761,34962,https://images.gr-assets.com/books/1298566119m/25099.jpg,https://images.gr-assets.com/books/1298566119s/25099.jpg
1899,13547188,13547188,17026855,49,1439102759,9781439102760.0,Jodi Picoult,2012.0,Lone Wolf,Lone Wolf,eng,3.67,33504,57793,5569,1527,5090,17346,20893,12937,https://images.gr-assets.com/books/1347278865m/13547188.jpg,https://images.gr-assets.com/books/1347278865s/13547188.jpg
1904,18310944,18310944,27097530,13,1401248969,9781401248960.0,"Neil Gaiman, J.H. Williams III, Dave Stewart, Todd Klein",2015.0,The Sandman: Overture,The Sandman: Overture,en-US,3.94,52973,53412,1043,4360,3419,8193,12325,25115,https://images.gr-assets.com/books/1444878181m/18310944.jpg,https://images.gr-assets.com/books/1444878181s/18310944.jpg
1911,7093952,7093952,7350661,65,670021873,9780670021870.0,Tana French,2010.0,Faithful Place,"Faithful Place (Dublin Murder Squad, #3)",eng,3.97,55355,61097,5736,584,2205,13196,27712,17400,https://images.gr-assets.com/books/1291165900m/7093952.jpg,https://images.gr-assets.com/books/1291165900s/7093952.jpg
1913,9301,9301,23728,63,60090383,9780060090390.0,Marian Keyes,1997.0,Rachel's Holiday,"Rachel's Holiday (Walsh Family, #2)",eng,3.93,48663,51428,1261,954,2645,12370,18723,16736,https://images.gr-assets.com/books/1407709261m/9301.jpg,https://images.gr-assets.com/books/1407709261s/9301.jpg
1922,32421,32421,1167068,60,553588257,9780553588260.0,Dean Koontz,2005.0,Velocity,Velocity,eng,3.85,48755,51074,1542,751,2861,13997,18945,14520,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1923,4143,4143,731,33,316779423,9780316779420.0,David Sedaris,1994.0,Barrel Fever: Stories and Essays,Barrel Fever: Stories and Essays,en-US,3.78,44679,45740,1498,902,3333,12737,16577,12191,https://images.gr-assets.com/books/1453273003m/4143.jpg,https://images.gr-assets.com/books/1453273003s/4143.jpg
1930,59829,59829,58217,72,749932775,9780749932770.0,Nora Roberts,2001.0,Dance Upon The Air,"Dance Upon the Air (Three Sisters Island, #1)",eng,4.19,50255,54488,1449,575,1514,9430,18221,24748,https://images.gr-assets.com/books/1263843885m/59829.jpg,https://images.gr-assets.com/books/1263843885s/59829.jpg
1932,8492319,8492319,12784133,43,451233166,9780451233160.0,J.R. Ward,2011.0,"Lover Avenged, part two","Lover Unleashed (Black Dagger Brotherhood, #9)",en-US,4.28,66871,73613,3776,489,2211,10859,22524,37530,https://images.gr-assets.com/books/1289343390m/8492319.jpg,https://images.gr-assets.com/books/1289343390s/8492319.jpg
1936,4659,4659,3359767,94,345469011,9780345469010.0,John Irving,1998.0,A Widow for One Year,A Widow for One Year,,3.74,45051,50081,2298,894,3513,14489,19858,11327,https://images.gr-assets.com/books/1375776653m/4659.jpg,https://images.gr-assets.com/books/1375776653s/4659.jpg
1937,25350,25350,879622,119,7157150,9780007157150.0,C.S. Lewis,1938.0,Out of the Silent Planet,"Out of the Silent Planet (Space Trilogy, #1)",eng,3.92,49617,56476,2626,942,3378,13211,20524,18421,https://images.gr-assets.com/books/1310984018m/25350.jpg,https://images.gr-assets.com/books/1310984018s/25350.jpg
1952,15724396,15724396,21400019,58,1423160916,9781423160920.0,Rick Riordan,2015.0,The Sword of Summer,"The Sword of Summer (Magnus Chase and the Gods of Asgard, #1)",eng,4.26,78157,86588,8632,1560,2450,11297,27788,43493,https://images.gr-assets.com/books/1434701340m/15724396.jpg,https://images.gr-assets.com/books/1434701340s/15724396.jpg
1962,6587387,6587387,6527865,20,044101819X,9780441018190.0,Patricia Briggs,2010.0,Silver Borne,"Silver Borne (Mercy Thompson, #5)",en-US,4.38,71830,77852,2558,181,837,8425,28015,40394,https://images.gr-assets.com/books/1258762890m/6587387.jpg,https://images.gr-assets.com/books/1258762890s/6587387.jpg
1966,59810,59810,759792,57,515126772,9780515126780.0,Nora Roberts,1999.0,Jewels of the Sun,"Jewels of the Sun (Gallaghers of Ardmore, #1)",en-US,4.22,50630,52743,1027,506,1433,8997,17025,24782,https://images.gr-assets.com/books/1388194052m/59810.jpg,https://images.gr-assets.com/books/1388194052s/59810.jpg
1976,25,25,3419048,69,076790382X,9780767903820.0,Bill Bryson,1998.0,Notes from a Big Country,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,en-US,3.89,44610,49430,2335,601,2332,12624,20065,13808,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1983,11479285,11479285,16371399,26,,,Abbi Glines,2011.0,Breathe,"Breathe (Sea Breeze, #1)",eng,3.88,69350,72690,3706,2392,5354,16350,23352,25242,https://images.gr-assets.com/books/1341120438m/11479285.jpg,https://images.gr-assets.com/books/1341120438s/11479285.jpg
1986,5345,5345,3202981,101,385517238,9780385517230.0,John Grisham,2006.0,The Innocent Man,The Innocent Man: Murder and Injustice in a Small Town,eng,3.79,43793,48240,3891,1412,3719,12250,17282,13577,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1987,10617,10617,1412598,24,452277752,9780452277760.0,"Richard Bachman, Stephen King",1985.0,The Bachman Books,The Bachman Books,eng,4.1,52824,56217,651,555,1793,11043,20833,21993,https://images.gr-assets.com/books/1374049003m/10617.jpg,https://images.gr-assets.com/books/1374049003s/10617.jpg
1994,17337562,17337562,24071049,32,,,Abbi Glines,2013.0,"Forever Too Far (Too Far, #3)","Forever Too Far (Rosemary Beach, #3; Too Far, #3)",eng,4.24,70029,72847,4490,870,2631,10633,22505,36208,https://images.gr-assets.com/books/1368151288m/17337562.jpg,https://images.gr-assets.com/books/1368151288s/17337562.jpg
2000,3086160,3086160,3811636,32,60393491,9780060393500.0,Wally Lamb,2007.0,The Hour I First Believed,The Hour I First Believed,en-US,3.8,46475,50586,6180,1214,4088,12596,18566,14122,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2004,5306,5306,1024827,123,142000701,9780142000700.0,John Steinbeck,1962.0,Travels with Charley: In Search of America,Travels with Charley: In Search of America,eng,4.07,45856,51951,3737,664,1971,9843,20207,19266,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2009,14996,14996,944261,61,553804804,9780553804800.0,Dean Koontz,2006.0,Brother Odd,"Brother Odd (Odd Thomas, #3)",eng,3.98,48400,52377,2165,479,2534,12186,19684,17494,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2011,1840511,1840511,2034926,59,385517882,9780385517880.0,Chuck Palahniuk,2008.0,Snuff,Snuff,en-US,3.18,43496,46968,2564,3063,8963,17291,11797,5854,https://images.gr-assets.com/books/1446089918m/1840511.jpg,https://images.gr-assets.com/books/1446089918s/1840511.jpg
2014,185911,185911,4639409,51,345466608,9780345466600.0,Jonathan Kellerman,1985.0,When the Bough Breaks,"When the Bough Breaks (Alex Delaware, #1)",eng,4.02,48860,50189,578,588,1626,11036,20020,16919,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2016,4494917,4494917,4487466,81,593057058,9780593057060.0,Lee Child,2009.0,Gone Tomorrow,"Gone Tomorrow (Jack Reacher, #13)",eng,4.17,51570,59755,2359,411,1270,9698,24969,23407,https://images.gr-assets.com/books/1328395497m/4494917.jpg,https://images.gr-assets.com/books/1328395497s/4494917.jpg
2025,7572,7572,610037,47,1842430246,9781842430250.0,Tom Robbins,1976.0,Even Cowgirls Get the Blues,Even Cowgirls Get the Blues,eng,3.74,40840,43976,1609,1104,3340,12167,16521,10844,https://images.gr-assets.com/books/1336172455m/7572.jpg,https://images.gr-assets.com/books/1336172455s/7572.jpg
2028,13521,13521,845295,36,60747226,9780060747220.0,"Gregory Maguire, Douglas Smith",2004.0,Son of a Witch,"Son of a Witch (The Wicked Years, #2)",eng,3.45,48982,53081,3339,1945,6888,18424,16720,9104,https://images.gr-assets.com/books/1370992595m/13521.jpg,https://images.gr-assets.com/books/1370992595s/13521.jpg
2030,64854,64854,1300442,48,449223604,9780449223600.0,Sue Grafton,1996.0,"""M"" is for Malice","M is for Malice (Kinsey Millhone, #13)",en-GB,4.07,52843,54359,551,344,1144,12079,21480,19312,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2031,6531,6531,1827446,92,751530484,9780751530480.0,Patricia Cornwell,1998.0,Point of Origin,"Point of Origin (Kay Scarpetta, #9)",en-GB,4.02,48683,51078,522,412,1705,11930,19560,17471,https://images.gr-assets.com/books/1399629118m/6531.jpg,https://images.gr-assets.com/books/1399629118s/6531.jpg
2034,33454,33454,1799438,30,60735414,9780060735420.0,Christopher Moore,1995.0,Bloodsucking Fiends,"Bloodsucking Fiends (A Love Story, #1)",eng,3.93,48520,52540,2221,648,2320,12604,21298,15670,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2035,7857195,7857195,10995406,32,316038393,9780316038390.0,"David Sedaris, Ian Falconer",2010.0,Squirrel Seeks Chipmunk: A Modest Bestiary,Squirrel Seeks Chipmunk: A Modest Bestiary,eng,3.34,48061,50577,4897,3249,7652,16973,14140,8563,https://images.gr-assets.com/books/1279831428m/7857195.jpg,https://images.gr-assets.com/books/1279831428s/7857195.jpg
2037,28214365,28214365,48242398,31,62491792,9780062491790.0,Ann Patchett,2016.0,Commonwealth,Commonwealth,eng,3.84,56656,68598,7843,977,3582,16829,31254,15956,https://images.gr-assets.com/books/1483278132m/28214365.jpg,https://images.gr-assets.com/books/1483278132s/28214365.jpg
2040,17340050,17340050,24075414,33,,,Colleen Hoover,2013.0,Losing Hope,"Losing Hope (Hopeless, #2)",eng,4.39,71841,74907,6563,819,1740,7986,20950,43412,https://images.gr-assets.com/books/1368348507m/17340050.jpg,https://images.gr-assets.com/books/1368348507s/17340050.jpg
2041,10566,10566,4512687,101,743289412,9780743289410.0,Stephen King,2006.0,Lisey's Story,Lisey's Story,eng,3.65,50721,55149,2911,2537,5722,15068,17223,14599,https://images.gr-assets.com/books/1316346037m/10566.jpg,https://images.gr-assets.com/books/1316346037s/10566.jpg
2046,18465657,18465657,26123646,25,034554689X,9780345546890.0,Emily Giffin,2014.0,,The One & Only,eng,3.11,36795,46453,5155,5247,9038,14347,10994,6827,https://images.gr-assets.com/books/1387399626m/18465657.jpg,https://images.gr-assets.com/books/1387399626s/18465657.jpg
2048,15811568,15811568,21536832,81,525953485,9780525953490.0,Harlan Coben,2013.0,Six Years,Six Years,eng,3.8,36523,50489,4793,940,3327,13335,20036,12851,https://images.gr-assets.com/books/1348406182m/15811568.jpg,https://images.gr-assets.com/books/1348406182s/15811568.jpg
2055,43931,43931,14591855,110,525950125,9780525950130.0,Harlan Coben,2007.0,The Woods,The Woods,eng,4.04,46234,51118,3118,287,1477,10597,22477,16280,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2057,11600163,11600163,16542344,86,1444729705,9781444729700.0,John Grisham,2011.0,The Litigators,The Litigators,eng,3.77,38391,52274,5422,599,2999,15458,22108,11110,https://images.gr-assets.com/books/1320434601m/11600163.jpg,https://images.gr-assets.com/books/1320434601s/11600163.jpg
2059,7959473,7959473,11771611,50,141659518X,9781416595180.0,Vince Flynn,2010.0,American Assassin,"American Assassin (Mitch Rapp, #1)",eng,4.24,44196,49508,2395,554,1248,6678,18148,22880,https://images.gr-assets.com/books/1425389574m/7959473.jpg,https://images.gr-assets.com/books/1425389574s/7959473.jpg
2065,10163292,10163292,11340098,91,670022802,9780670022810.0,Jojo Moyes,2008.0,The Last Letter From Your Lover,The Last Letter from Your Lover,eng,3.94,41138,52899,5264,728,2422,11746,22222,15781,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2069,23219,23219,905861,44,60851988,9780060851990.0,Meg Cabot,2006.0,Queen of Babble,"Queen of Babble (Queen of Babble, #1)",eng,3.71,54248,56384,1899,1875,4659,16341,18743,14766,https://images.gr-assets.com/books/1371049249m/23219.jpg,https://images.gr-assets.com/books/1371049249s/23219.jpg
2073,43330,43330,1686217,91,6472613,9780006472610.0,Sidney Sheldon,1982.0,Master of the Game,Master of the Game,eng,4.09,40111,43039,1313,364,1614,8555,15598,16908,https://images.gr-assets.com/books/1170095440m/43330.jpg,https://images.gr-assets.com/books/1170095440s/43330.jpg
2074,6539,6539,1454964,103,425201449,9780425201440.0,Patricia Cornwell,1994.0,The Body Farm,"The Body Farm (Kay Scarpetta, #5)",eng,4.04,51115,54459,969,261,1652,11962,22349,18235,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2075,93722,93722,3220771,48,60845546,9780060845540.0,Meg Cabot,2002.0,The Boy Next Door (Boy #1),"The Boy Next Door (Boy, #1)",eng,3.83,50953,54090,1832,1240,3446,14574,18696,16134,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
